0.07,0.02,3.5,1
-5.35,-0.4,-1.57
-5.35,-0.4,-1.57
-5.35,-0.4,-1.57
-5.35,-0.4,-1.57
-5.349874791444241,-0.4016008671113186,-1.57
-5.349874791444241,-0.4016008671113186,-1.57
-5.349749332554814,-0.4032013336887701,-1.57
-5.349623623331721,-0.4048013997323544,-1.57
-5.349371453884533,-0.4080003302179216,-1.57
-5.349244993660439,-0.40959919465990446,-1.57
-5.3489913222112495,-0.4127957219422689,-1.57
-5.348736649427392,-0.41599064708916467,-1.57
-5.348352762749104,-0.4207800308055048,-1.57
-5.348095586628577,-0.4239709506137292,-1.57
-5.3477079449452845,-0.4287543263220622,-1.57
-5.347318050258989,-0.43353409722559094,-1.57
-5.346794686005925,-0.43990151762282265,-1.57
-5.346399534312623,-0.4446728773151414,-1.57
-5.345869160716884,-0.45102908276409315,-1.57
-5.345334781782474,-0.45737887967117064,-1.57
-5.344661175606953,-0.4653071137930068,-1.57
-5.344117784660532,-0.4716424914808672,-1.57
-5.343432913469998,-0.479552701578682,-1.57
-5.34274178393779,-0.4874528983298183,-1.57
-5.341904167488131,-0.4969199168135662,-1.57
-5.341057539026462,-0.506372516078097,-1.57
-5.340201898552782,-0.5158106961234108,-1.57
-5.339337246067091,-0.5252344569495074,-1.57
-5.338463581569389,-0.534643798556387,-1.57
-5.337432916140224,-0.5456031394734582,-1.57
-5.336389984361378,-0.5565428542310396,-1.57
-5.33533478623285,-0.5674629428291309,-1.57
-5.334113825494515,-0.5799190120520641,-1.57
-5.332876843401493,-0.5923494471075003,-1.57
-5.331623839953787,-0.6047542479954393,-1.57
-5.330354815151395,-0.6171334147158813,-1.57
-5.328908011723181,-0.6310293364355424,-1.57
-5.327440931267943,-0.6448928149119649,-1.57
-5.325953573785681,-0.6587238501451491,-1.57
-5.324445939276395,-0.6725224421350948,-1.57
-5.3227470081232715,-0.6878161602954338,-1.57
-5.321023043603452,-0.7030698250690588,-1.57
-5.319274045716935,-0.7182834364559696,-1.57
-5.3173212345032335,-0.7349721473199167,-1.57
-5.315338132915828,-0.7516123935859398,-1.57
-5.313324740954721,-0.7682041752540387,-1.57
-5.311281058619912,-0.7847474923242135,-1.57
-5.309017040935896,-0.8027394736361934,-1.57
-5.306716975203838,-0.8206737780713049,-1.57
-5.30418455810656,-0.8400375211225986,-1.57
-5.301809392274413,-0.8578516653975677,-1.57
-5.299195616735373,-0.8770852349420406,-1.57
-5.296333468476427,-0.8977226089351986,-1.57
-5.293631825820282,-0.9168155910923049,-1.57
-5.290675051435224,-0.9373015632836834,-1.57
-5.28745263130724,-0.9591637030869147,-1.57
-5.284394221453395,-0.9794870585282339,-1.57
-5.281062906180282,-1.0011749660992586,-1.57
-5.2776752658321024,-1.0227727535501765,-1.57
-5.273999700044637,-1.0457110610987712,-1.57
-5.27026004883843,-1.068546831977378,-1.57
-5.266456312213479,-1.0912800661859965,-1.57
-5.262344623455887,-1.1153217777829205,-1.57
-5.25840871065478,-1.1378435301096885,-1.57
-5.253904206651444,-1.1630579381139574,-1.57
-5.249575478604593,-1.18675238684807,-1.57
-5.24491326439107,-1.21171445851604,-1.57
-5.239904045992859,-1.2379225242890413,-1.57
-5.234804457140874,-1.2639859973360048,-1.57
-5.229614497835114,-1.2899048776569304,-1.57
-5.224334168075582,-1.3156791652518178,-1.57
-5.2186782960933265,-1.3426537860908832,-1.57
-5.212922290644285,-1.3694681933830917,-1.57
-5.206770716279165,-1.3974508912101065,-1.57
-5.200508744766914,-1.425256953601712,-1.57
-5.193830176310558,-1.4541976616832835,-1.57
-5.187342153497039,-1.4816420419928606,-1.57
-5.180109554913416,-1.5114975026713382,-1.57
-5.173067501972629,-1.5398566355778214,-1.57
-5.165247078216699,-1.570572776781141,-1.57
-5.157617200103605,-1.5997925902124654,-1.57
-5.1495143999713395,-1.6300569292136498,-1.57
-5.140920653795882,-1.6613369553462594,-1.57
-5.132170449078572,-1.6923666478119057,-1.57
-5.12326378581941,-1.7231460066105888,-1.57
-5.113834884808686,-1.7548909858073047,-1.57
-5.103864220020374,-1.7875703437604167,-1.57
-5.093970260558984,-1.8191110927096248,-1.57
-5.083293000405193,-1.8520768608346183,-1.57
-5.072453546212868,-1.8844560699568444,-1.57
-5.061052462551947,-1.9174014807944,-1.57
-5.049470187733578,-1.9497753269979379,-1.57
-5.03729395149247,-1.9826952589784101,-1.57
-5.0244997035100445,-2.0161373909961786,-1.57
-5.011908707552394,-2.0479775388477854,-1.57
-4.998677205878795,-2.0803732431383595,-1.57
-4.98477878329407,-2.1133123275314594,-1.57
-4.971077492468414,-2.144772889183336,-1.57
-4.956684581566226,-2.1768230224592067,-1.57
-4.942033191383373,-2.208480109900686,-1.57
-4.926648011507636,-2.240756515887014,-1.57
-4.911456422981534,-2.2717365274125623,-1.57
-4.895503685747656,-2.3033985213939143,-1.57
-4.879751578264164,-2.3338640219166527,-1.57
-4.863210328038813,-2.365079248959685,-1.57
-4.846362274115045,-2.3961318173021464,-1.57
-4.829726662133636,-2.4261289085641033,-1.57
-4.812258500571217,-2.456987467145665,-1.57
-4.795011411784652,-2.4868777101869464,-1.57
-4.776902186950251,-2.517709904074265,-1.57
-4.75902330074439,-2.5476558638079925,-1.57
-4.740825911289942,-2.577688969450702,-1.57
-4.722888813663839,-2.606903825351352,-1.57
-4.704049978172388,-2.637223641633144,-1.57
-4.685482233292452,-2.666790219709286,-1.57
-4.66659738130435,-2.6965841763728324,-1.57
-4.648015572456894,-2.7256672717948334,-1.57
-4.629128533556216,-2.7550293247600592,-1.57
-4.609932206491501,-2.784702800155008,-1.57
-4.590864490046956,-2.8140286907696637,-1.57
-4.571753634066028,-2.8432058659479873,-1.57
-4.552390141348401,-2.8725297243639187,-1.57
-4.533454635756726,-2.90096784554165,-1.57
-4.513594581177311,-2.9305372795814675,-1.57
-4.494179636546668,-2.959185162002065,-1.57
-4.474529178002146,-2.9879160529958217,-1.57
-4.454643205543745,-3.016716754985176,-1.57
-4.434521719171464,-3.045574070392565,-1.57
-4.414164718885305,-3.0744748016404264,-1.57
-4.393572204685267,-3.1034057511511985,-1.57
-4.37349209012368,-3.1313197209805015,-1.57
-4.353192983670234,-3.1592376839908436,-1.57
-4.331910750150978,-3.1881812101047236,-1.57
-4.311165549103004,-3.216070703213213,-1.57
-4.29020135616317,-3.243928250873391,-1.57
-4.269018171331476,-3.2717420196341283,-1.57
-4.247615994607924,-3.299500176044298,-1.57
-4.225994825992512,-3.3271908866527724,-1.57
-4.204154665485239,-3.354802318008423,-1.57
-4.182095513086108,-3.3823226366601222,-1.57
-4.160646390455544,-3.4087265247945857,-1.57
-4.138157365083504,-3.4360335798032873,-1.57
-4.115449347819604,-3.4632144600306223,-1.57
